,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
84,0.09984922409057617,0.028022077645888616,0.01720420519510905,0.002084081741300385,0.0001,20,5,"{'learning_rate': 0.0001, 'max_depth': 20, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
85,0.11323610941569011,0.04283850570064507,0.019606828689575195,0.004177771492228561,0.0001,20,10,"{'learning_rate': 0.0001, 'max_depth': 20, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
86,0.15610170364379883,0.03755831593053761,0.029285589853922527,0.018567620013660812,0.0001,20,20,"{'learning_rate': 0.0001, 'max_depth': 20, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
87,0.16267124811808267,0.0030473166197900496,0.017635186513264973,0.0009615663441631258,0.0001,20,40,"{'learning_rate': 0.0001, 'max_depth': 20, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
88,0.3881189823150635,0.09347585754281959,0.04044405619303385,0.020470745030832998,0.0001,20,70,"{'learning_rate': 0.0001, 'max_depth': 20, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
89,0.32399312655131024,0.01556031782758348,0.027277151743570965,0.0033869348404770632,0.0001,20,100,"{'learning_rate': 0.0001, 'max_depth': 20, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
90,0.11183603604634602,0.033760360296456036,0.021628538767496746,0.00543108919031053,0.0001,50,5,"{'learning_rate': 0.0001, 'max_depth': 50, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
91,0.16452670097351074,0.03061565104665188,0.042395989100138344,0.020534402519947276,0.0001,50,10,"{'learning_rate': 0.0001, 'max_depth': 50, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
92,0.16067973772684732,0.07612321362924278,0.016794681549072266,0.00200557191013376,0.0001,50,20,"{'learning_rate': 0.0001, 'max_depth': 50, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
83,0.6521228949228922,0.20926240335149185,0.053415377934773765,0.019435417257904875,0.0001,10,100,"{'learning_rate': 0.0001, 'max_depth': 10, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
47,0.4710717995961507,0.21117494319013533,0.04597759246826172,0.025187342374201012,1e-05,50,100,"{'learning_rate': 1e-05, 'max_depth': 50, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
71,0.5345917542775472,0.07899468712114484,0.04244534174601237,0.018199327714528125,0.0001,4,100,"{'learning_rate': 0.0001, 'max_depth': 4, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
69,0.2154242992401123,0.06821097152071771,0.03350520133972168,0.01801698804197354,0.0001,4,40,"{'learning_rate': 0.0001, 'max_depth': 4, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
49,0.08504533767700195,0.02193778612790701,0.0305782953898112,0.027171949860611916,0.0001,1,10,"{'learning_rate': 0.0001, 'max_depth': 1, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
50,0.14026323954264322,0.07757374598196055,0.04716674486796061,0.03400223187596165,0.0001,1,20,"{'learning_rate': 0.0001, 'max_depth': 1, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
51,0.1894989013671875,0.08845860826860609,0.01395877202351888,0.003547428969306385,0.0001,1,40,"{'learning_rate': 0.0001, 'max_depth': 1, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
52,0.29116320610046387,0.1088629215501802,0.020118077596028645,0.004855361500331289,0.0001,1,70,"{'learning_rate': 0.0001, 'max_depth': 1, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
53,0.29069002469380695,0.10382210692462608,0.01900196075439453,0.0016463710440854115,0.0001,1,100,"{'learning_rate': 0.0001, 'max_depth': 1, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
54,0.14000709851582846,0.06211172487426015,0.0156402587890625,0.005266096360707885,0.0001,2,5,"{'learning_rate': 0.0001, 'max_depth': 2, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
55,0.12822802861531576,0.04407439407935605,0.016975005467732746,0.009205808988956473,0.0001,2,10,"{'learning_rate': 0.0001, 'max_depth': 2, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
56,0.09427309036254883,0.00753568288810383,0.022333780924479168,0.005370166264309829,0.0001,2,20,"{'learning_rate': 0.0001, 'max_depth': 2, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
57,0.15200018882751465,0.023460671968636836,0.03574419021606445,0.02676383836919181,0.0001,2,40,"{'learning_rate': 0.0001, 'max_depth': 2, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
70,0.20946494738260904,0.0016964033661750696,0.022622187932332356,0.0028492049695634483,0.0001,4,70,"{'learning_rate': 0.0001, 'max_depth': 4, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
58,0.30381472905476886,0.008317760836535458,0.02793121337890625,0.019160052074038453,0.0001,2,70,"{'learning_rate': 0.0001, 'max_depth': 2, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
60,0.09400002161661784,0.02883777278470765,0.023787180582682293,0.0063364234513316915,0.0001,3,5,"{'learning_rate': 0.0001, 'max_depth': 3, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
61,0.08463064829508464,0.012770849330437498,0.024765173594156902,0.02202758286550246,0.0001,3,10,"{'learning_rate': 0.0001, 'max_depth': 3, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
62,0.1522069772084554,0.047346327503283304,0.03363784154256185,0.024737226695936195,0.0001,3,20,"{'learning_rate': 0.0001, 'max_depth': 3, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
63,0.21625701586405435,0.06338104975827903,0.024795929590861004,0.009482426738095826,0.0001,3,40,"{'learning_rate': 0.0001, 'max_depth': 3, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
64,0.2387845516204834,0.07818633956533556,0.0417786439259847,0.03082342443235847,0.0001,3,70,"{'learning_rate': 0.0001, 'max_depth': 3, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
65,0.2842196623484294,0.07038097649338879,0.02217872937520345,0.0032751333185027584,0.0001,3,100,"{'learning_rate': 0.0001, 'max_depth': 3, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
66,0.1145784060160319,0.038539864972336094,0.015822966893513996,0.001922238191755242,0.0001,4,5,"{'learning_rate': 0.0001, 'max_depth': 4, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
67,0.14005430539449057,0.03338844079427365,0.02859187126159668,0.01861308860517446,0.0001,4,10,"{'learning_rate': 0.0001, 'max_depth': 4, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
68,0.16527422269185385,0.03972151654151339,0.03151377042134603,0.02186538133187635,0.0001,4,20,"{'learning_rate': 0.0001, 'max_depth': 4, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
59,0.25863202412923175,0.06863591802018064,0.019615809122721355,0.0018812110278687972,0.0001,2,100,"{'learning_rate': 0.0001, 'max_depth': 2, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
95,0.5543700059254965,0.17108234619424603,0.041442155838012695,0.021671683836014814,0.0001,50,100,"{'learning_rate': 0.0001, 'max_depth': 50, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
