,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
253,0.7115058898925781,0.11365761614351334,0.02678217887878418,0.008965983762061105,5,5,100,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
202,0.11537327766418456,0.022351105219410246,0.02421150207519531,0.013557334325727425,4,10,20,"{'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
299,0.26330814361572263,0.04891372994581675,0.012988948822021484,0.004320180183331908,10,4,40,"{'max_depth': 10, 'min_samples_split': 4, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
314,0.10921878814697265,0.039005465443350006,0.00920882225036621,0.0026746518871210486,10,10,20,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
258,0.12753257751464844,0.023250062053867107,0.009784460067749023,0.0020394056120856623,5,10,20,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
259,0.2540487289428711,0.0360367122779234,0.033080339431762695,0.014495606399208702,5,10,40,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
195,0.20091028213500978,0.056015223429391,0.01706695556640625,0.005479136323838058,4,5,40,"{'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
309,0.47262845039367674,0.13938481281897755,0.030849790573120116,0.01151449626259349,10,5,100,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
194,0.10449881553649902,0.026260344641419228,0.010825443267822265,0.006762513416030589,4,5,20,"{'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 20}",0.9545454545454546,0.9523809523809523,1.0,1.0,0.9523809523809523,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
203,0.2755743980407715,0.06205638456173819,0.02274312973022461,0.016282043582808412,4,10,40,"{'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
141,0.5261893749237061,0.10984686675890251,0.03720855712890625,0.013128612969222905,3,5,100,"{'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
283,0.2800236701965332,0.03569057845881202,0.02114262580871582,0.010155049250717517,10,2,40,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
381,0.46749186515808105,0.13731247854664203,0.034160947799682616,0.01689104111950858,20,20,100,"{'max_depth': 20, 'min_samples_split': 20, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
135,1.154052448272705,0.14479214089808964,0.05621471405029297,0.01974706887550583,3,4,200,"{'max_depth': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
69,0.4315620422363281,0.11521414039290187,0.024258804321289063,0.006479401490461963,2,3,100,"{'max_depth': 2, 'min_samples_split': 3, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
133,0.778696346282959,0.1441877987876351,0.035092639923095706,0.01984475585680085,3,4,100,"{'max_depth': 3, 'min_samples_split': 4, 'n_estimators': 100}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
131,0.20244865417480468,0.05613220083423922,0.01602516174316406,0.009141015961074668,3,4,40,"{'max_depth': 3, 'min_samples_split': 4, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
357,0.47138142585754395,0.14158787712807452,0.025710678100585936,0.00909752020310576,20,4,100,"{'max_depth': 20, 'min_samples_split': 4, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
123,0.23931417465209961,0.03774423738368909,0.02960491180419922,0.024870371107256112,3,3,40,"{'max_depth': 3, 'min_samples_split': 3, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
405,0.49196600914001465,0.11097125417777708,0.03690805435180664,0.014508597346954224,50,3,100,"{'max_depth': 50, 'min_samples_split': 3, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
119,1.1047003269195557,0.2040938307073772,0.06569032669067383,0.02172910277063999,3,2,200,"{'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
115,0.24927644729614257,0.04191225752949095,0.019193315505981447,0.009000624589736968,3,2,40,"{'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
363,0.163757848739624,0.03814920043412602,0.018820905685424806,0.010236701931277185,20,5,40,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
411,0.25542211532592773,0.05810547284723221,0.013196277618408202,0.00038655472363611864,50,4,40,"{'max_depth': 50, 'min_samples_split': 4, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
365,0.41406955718994143,0.11351211607843202,0.020035696029663087,0.002198358976101195,20,5,100,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
370,0.08527679443359375,0.01398413901285467,0.00757598876953125,0.0013503724232175546,20,10,20,"{'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
371,0.16875929832458497,0.037513890211599565,0.012548351287841797,0.0035459754785678818,20,10,40,"{'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
397,0.43173928260803224,0.1034778907377518,0.03415203094482422,0.013059653580457029,50,2,100,"{'max_depth': 50, 'min_samples_split': 2, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
395,0.18456501960754396,0.047704603558022786,0.011383390426635743,0.0020673023738616673,50,2,40,"{'max_depth': 50, 'min_samples_split': 2, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
394,0.11056337356567383,0.03043915608488745,0.008198738098144531,0.002632145531795774,50,2,20,"{'max_depth': 50, 'min_samples_split': 2, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
101,0.5227401733398438,0.1020906512229374,0.026663494110107423,0.010688367921939978,2,20,100,"{'max_depth': 2, 'min_samples_split': 20, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,0.9882352941176471,1.0,1.0,0.9976470588235294,0.00470588235294116
93,0.39790878295898435,0.10510126503390098,0.020706748962402342,0.002228881258321769,2,10,100,"{'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
85,0.4410008430480957,0.11866192017461939,0.03018360137939453,0.01168936701864346,2,5,100,"{'max_depth': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
77,0.4285881996154785,0.12030399630319878,0.02038874626159668,0.0023928467489665946,2,4,100,"{'max_depth': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
61,0.45102267265319823,0.09263479344660358,0.020313835144042967,0.001003306917411306,2,2,100,"{'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
403,0.18719034194946288,0.05424043099027472,0.01179361343383789,0.0017298835818727579,50,3,40,"{'max_depth': 50, 'min_samples_split': 3, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
355,0.18827662467956544,0.05425191935900041,0.012587833404541015,0.0017304358741101436,20,4,40,"{'max_depth': 20, 'min_samples_split': 4, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
134,0.8293530464172363,0.15471874851431608,0.03821892738342285,0.019091896248051042,3,4,150,"{'max_depth': 3, 'min_samples_split': 4, 'n_estimators': 150}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
139,0.20907373428344728,0.048616555489102514,0.011987113952636718,0.002106780070281662,3,5,40,"{'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
175,1.0040048122406007,0.13403639020753388,0.04062905311584473,0.004015916212521254,4,2,200,"{'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
174,1.0928728103637695,0.040864766976662144,0.053261518478393555,0.01474304473306322,4,2,150,"{'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 150}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
427,0.2624059200286865,0.03980922509361496,0.014014482498168945,0.0025089795993071544,50,10,40,"{'max_depth': 50, 'min_samples_split': 10, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
426,0.16035923957824708,0.040739870545721715,0.019776153564453124,0.016431406392714752,50,10,20,"{'max_depth': 50, 'min_samples_split': 10, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
172,0.30803670883178713,0.07497811216234541,0.017649745941162108,0.004292667916334118,4,2,70,"{'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 70}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
171,0.1817558765411377,0.049123542117284265,0.011606311798095703,0.0017802172368119474,4,2,40,"{'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
338,0.08040986061096192,0.013292751604527068,0.008594894409179687,0.0013388157035226294,20,2,20,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
339,0.22468109130859376,0.10368425271660321,0.018453598022460938,0.015532053144543083,20,2,40,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
413,0.5674675464630127,0.13979535365540316,0.04373898506164551,0.02197773078563257,50,4,100,"{'max_depth': 50, 'min_samples_split': 4, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
419,0.2516413688659668,0.06128887427102989,0.010878992080688477,0.0016790052208713888,50,5,40,"{'max_depth': 50, 'min_samples_split': 5, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
341,0.622820520401001,0.11964381509288535,0.031024694442749023,0.014687545393496216,20,2,100,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
421,0.6168543815612793,0.09257028871776805,0.02859773635864258,0.011213392875212063,50,5,100,"{'max_depth': 50, 'min_samples_split': 5, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
347,0.2382293701171875,0.04089559713493406,0.010984420776367188,0.0021059331031555648,20,3,40,"{'max_depth': 20, 'min_samples_split': 3, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
282,0.14904556274414063,0.02452971296874769,0.011073446273803711,0.0016191555004607073,10,2,20,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
142,0.871249008178711,0.12345357512535234,0.045402908325195314,0.011515404624829787,3,5,150,"{'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 150}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
147,0.1745668411254883,0.040883096398480194,0.01655735969543457,0.012566608765025683,3,10,40,"{'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
437,0.6128111362457276,0.17540446752133088,0.02493252754211426,0.00676282772879907,50,20,100,"{'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
349,0.584971284866333,0.11769949260918697,0.02732510566711426,0.01237059736584026,20,3,100,"{'max_depth': 20, 'min_samples_split': 3, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
157,0.4676947593688965,0.10974501727811911,0.030157947540283205,0.012962181378943182,3,20,100,"{'max_depth': 3, 'min_samples_split': 20, 'n_estimators': 100}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9718614718614719,0.02298860267939699,143,1.0,1.0,0.9882352941176471,1.0,1.0,0.9976470588235294,0.00470588235294116
149,0.43844380378723147,0.11568532243041002,0.029691410064697266,0.012134221455312089,3,10,100,"{'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.9545454545454546,0.9047619047619048,1.0,1.0,1.0,0.9718614718614719,0.03788806318102348,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
99,0.20575342178344727,0.05398912749670845,0.017562103271484376,0.01018804747644079,2,20,40,"{'max_depth': 2, 'min_samples_split': 20, 'n_estimators': 40}",0.9090909090909091,0.9523809523809523,1.0,0.9523809523809523,1.0,0.9627705627705627,0.034262093398111496,227,1.0,1.0,0.9882352941176471,1.0,0.9882352941176471,0.9952941176470589,0.005763505277136869
298,0.1254269599914551,0.035251143540698276,0.010185432434082032,0.0033406439017326906,10,4,20,"{'max_depth': 10, 'min_samples_split': 4, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,0.9523809523809523,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
410,0.1345370292663574,0.025296354035631536,0.009282732009887695,0.0026260193638013383,50,4,20,"{'max_depth': 50, 'min_samples_split': 4, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,0.9523809523809523,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
418,0.12772669792175292,0.017992657597227717,0.018289661407470702,0.015071725194899379,50,5,20,"{'max_depth': 50, 'min_samples_split': 5, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,0.9523809523809523,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
250,0.11374015808105468,0.013912868739829951,0.012973594665527343,0.007235526827086535,5,5,20,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,0.9523809523809523,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
261,0.5971587181091309,0.11037445368570337,0.03106074333190918,0.011945413183311184,5,10,100,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
242,0.0990476131439209,0.00727809720719119,0.01742072105407715,0.009758310158668888,5,4,20,"{'max_depth': 5, 'min_samples_split': 4, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,0.9523809523809523,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
306,0.10438027381896972,0.02947734269426906,0.009188222885131835,0.00375891911169571,10,5,20,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,0.9523809523809523,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
59,0.22745904922485352,0.056743086697876095,0.010624551773071289,0.0021880616063493594,2,2,40,"{'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,0.9523809523809523,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
429,0.8409215450286865,0.11654433994862752,0.06116762161254883,0.03675355132140777,50,10,100,"{'max_depth': 50, 'min_samples_split': 10, 'n_estimators': 100}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
91,0.16765694618225097,0.05486211153303453,0.011604976654052735,0.002099786816940485,2,10,40,"{'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,0.9523809523809523,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
205,0.6080761432647706,0.1608444105565848,0.034953880310058597,0.00891334196930125,4,10,100,"{'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
138,0.1161797046661377,0.03466221328999645,0.014784669876098633,0.012118536550423381,3,5,20,"{'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,0.9523809523809523,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
67,0.18790311813354493,0.051457201172470775,0.01458148956298828,0.009880259009125867,2,3,40,"{'max_depth': 2, 'min_samples_split': 3, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,0.9523809523809523,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
146,0.11391329765319824,0.01745115389466969,0.007984304428100586,0.001682324254861377,3,10,20,"{'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,0.9523809523809523,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
197,0.45555739402770995,0.15154032415993177,0.02515439987182617,0.008858705306637625,4,5,100,"{'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
130,0.10176529884338378,0.006115115755155329,0.016309165954589845,0.014448454497227791,3,4,20,"{'max_depth': 3, 'min_samples_split': 4, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,0.9523809523809523,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
362,0.08877573013305665,0.02836745859374197,0.007379913330078125,0.001954705150485107,20,5,20,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,0.9523809523809523,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
189,0.4657613277435303,0.14043778074120122,0.03013749122619629,0.011439988242393671,4,4,100,"{'max_depth': 4, 'min_samples_split': 4, 'n_estimators': 100}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
317,0.4891085624694824,0.1412979083016785,0.02917647361755371,0.009366116634091336,10,10,100,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
354,0.09316229820251465,0.026016613007171823,0.013866949081420898,0.014335612710343738,20,4,20,"{'max_depth': 20, 'min_samples_split': 4, 'n_estimators': 20}",0.9545454545454546,0.9047619047619048,1.0,1.0,0.9523809523809523,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
181,0.5572028160095215,0.0890880354958943,0.04243392944335937,0.013511584960128008,4,3,100,"{'max_depth': 4, 'min_samples_split': 3, 'n_estimators': 100}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
373,0.4437812328338623,0.11228707523148056,0.029652118682861328,0.014124809457627159,20,10,100,"{'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 100}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
83,0.19485950469970703,0.046702935892934734,0.015993881225585937,0.007482234006782691,2,5,40,"{'max_depth': 2, 'min_samples_split': 5, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,0.9523809523809523,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
75,0.18683085441589356,0.04863538245344253,0.012842702865600585,0.0036299028251984148,2,4,40,"{'max_depth': 2, 'min_samples_split': 4, 'n_estimators': 40}",0.9545454545454546,0.9047619047619048,1.0,0.9523809523809523,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
173,0.5774279117584229,0.12692493882806355,0.031186723709106447,0.015343047099521013,4,2,100,"{'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,1.0,0.9623376623376624,0.03552949701936483,228,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21,0.7255849361419677,0.17261825898469915,0.028546524047851563,0.01439559161780991,1,4,100,"{'max_depth': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9811484593837536,0.005729369886062931
