,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
95,0.13422767321268717,0.00944955053729308,0.0023272832234700522,0.00047047126125170747,0.01,30,175,"{'learning_rate': 0.01, 'max_depth': 30, 'n_estimators': 175}",0.7773109243697479,0.8143459915611815,0.8312236286919831,0.8076268482076374,0.0225167358112182,83,0.8945147679324894,0.8947368421052632,0.8842105263157894,0.8911540454511807,0.004910646442320425
62,0.10605629285176595,0.008386018054230624,0.0019908746083577475,5.285990762175207e-06,0.01,8,175,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 175}",0.7773109243697479,0.8143459915611815,0.8312236286919831,0.8076268482076374,0.0225167358112182,83,0.8945147679324894,0.8947368421052632,0.8842105263157894,0.8911540454511807,0.004910646442320425
84,0.11946940422058105,0.0005272939736906815,0.0016624927520751953,0.0004701902520620762,0.01,20,175,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 175}",0.7773109243697479,0.8143459915611815,0.8312236286919831,0.8076268482076374,0.0225167358112182,83,0.8945147679324894,0.8947368421052632,0.8842105263157894,0.8911540454511807,0.004910646442320425
98,0.1686521371205648,0.002698913180276997,0.0023266474405924478,0.00047007794108405704,0.01,30,240,"{'learning_rate': 0.01, 'max_depth': 30, 'n_estimators': 240}",0.7689075630252101,0.8143459915611815,0.8354430379746836,0.8062321975203584,0.027762295738293134,88,0.9092827004219409,0.9094736842105263,0.8989473684210526,0.9059012510178399,0.004917755658787319
87,0.16461952527364096,0.0020929918616470434,0.0023272832234700522,0.00047030264365569767,0.01,20,240,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 240}",0.7689075630252101,0.8143459915611815,0.8354430379746836,0.8062321975203584,0.027762295738293134,88,0.9092827004219409,0.9094736842105263,0.8989473684210526,0.9059012510178399,0.004917755658787319
75,0.13191715876261392,0.0010700748966395413,0.0023245811462402344,0.00047357424315462343,0.01,10,200,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 200}",0.7689075630252101,0.8185654008438819,0.8312236286919831,0.8062321975203584,0.026893666394536313,88,0.9050632911392406,0.8968421052631579,0.8863157894736842,0.8960737286253609,0.0076728963096579575
76,0.15762082735697427,0.004150772314267197,0.0019989808400472007,5.507188205423487e-06,0.01,10,240,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 240}",0.773109243697479,0.8143459915611815,0.8312236286919831,0.8062262879835478,0.02440993821464032,91,0.9092827004219409,0.911578947368421,0.8947368421052632,0.9051994966318752,0.007457369612994869
83,0.1015635331471761,0.0008464739608979308,0.001994609832763672,1.9466795466607238e-07,0.01,20,150,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 150}",0.7773109243697479,0.8143459915611815,0.8270042194092827,0.8062203784467373,0.02108514618296939,92,0.8945147679324894,0.8947368421052632,0.8778947368421053,0.889048782293286,0.007887622230634798
61,0.10334475835164388,0.015835543162549353,0.0016717116038004558,0.00047684964852398826,0.01,8,150,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 150}",0.7773109243697479,0.8143459915611815,0.8270042194092827,0.8062203784467373,0.02108514618296939,92,0.8924050632911392,0.8947368421052632,0.8757894736842106,0.887643793026871,0.008436150916060755
94,0.10239720344543457,0.0010841119217995148,0.001994530359903971,2.9736021254650284e-07,0.01,30,150,"{'learning_rate': 0.01, 'max_depth': 30, 'n_estimators': 150}",0.7773109243697479,0.8143459915611815,0.8270042194092827,0.8062203784467373,0.02108514618296939,92,0.8945147679324894,0.8947368421052632,0.8778947368421053,0.889048782293286,0.007887622230634798
