,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_kernel,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
249,2.8652255535125732,0.22816197415497322,0.2466858228047689,0.016720697081964584,150,30,20,2,"{'batch_size': 150, 'epochs': 30, 'kernel': 20, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
250,2.689513921737671,0.12152453791770676,0.3353397051493327,0.10489358156163134,150,30,20,0.1,"{'batch_size': 150, 'epochs': 30, 'kernel': 20, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
240,2.5960758527119956,0.027984710085994242,0.2655155658721924,0.0314179477363922,150,30,1,0.001,"{'batch_size': 150, 'epochs': 30, 'kernel': 1, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
203,2.500284433364868,0.09700565887566451,0.47954193751017254,0.3326830437905634,150,20,0.01,1,"{'batch_size': 150, 'epochs': 20, 'kernel': 0.01, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
253,2.633913993835449,0.10940239656973941,0.23261396090189615,0.008913131158481543,150,30,30,2,"{'batch_size': 150, 'epochs': 30, 'kernel': 30, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
274,3.0542752742767334,0.13573903711463806,0.2515565554300944,0.011843478982108224,150,50,1,0.1,"{'batch_size': 150, 'epochs': 50, 'kernel': 1, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
206,2.5077458222707114,0.09917489914119074,0.26590506235758465,0.01680320517423265,150,20,0.1,0.1,"{'batch_size': 150, 'epochs': 20, 'kernel': 0.1, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
207,2.3062137762705484,0.07378271927448422,0.2409358024597168,0.007503586521785491,150,20,0.1,1,"{'batch_size': 150, 'epochs': 20, 'kernel': 0.1, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
209,2.722999413808187,0.3192429245642448,0.2432247797648112,0.04331614927396766,150,20,1,2,"{'batch_size': 150, 'epochs': 20, 'kernel': 1, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
210,2.4401957194010415,0.16345416858474246,0.2643618583679199,0.01669773736758395,150,20,1,0.1,"{'batch_size': 150, 'epochs': 20, 'kernel': 1, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
252,2.5457824071248374,0.15129990754315378,0.332874854405721,0.0823954400426083,150,30,30,0.001,"{'batch_size': 150, 'epochs': 30, 'kernel': 30, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
213,2.4148799578348794,0.12226206784948433,0.26480786005655926,0.0067155739615988065,150,20,10,2,"{'batch_size': 150, 'epochs': 20, 'kernel': 10, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
278,2.9880216916402182,0.13663672228612483,0.28363919258117676,0.04439241141066895,150,50,10,0.1,"{'batch_size': 150, 'epochs': 50, 'kernel': 10, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
214,2.302607536315918,0.18105630299704217,0.23500609397888184,0.03443213696186356,150,20,10,0.1,"{'batch_size': 150, 'epochs': 20, 'kernel': 10, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
277,3.3390000661214194,0.28881007564996797,0.27165015538533527,0.03323822841754635,150,50,10,2,"{'batch_size': 150, 'epochs': 50, 'kernel': 10, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
265,2.8831491470336914,0.06098610935031092,0.2546966075897217,0.021393946992959254,150,50,0.01,2,"{'batch_size': 150, 'epochs': 50, 'kernel': 0.01, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
231,2.674673557281494,0.14326432361353042,0.4981106122334798,0.28922231536588455,150,30,0.001,1,"{'batch_size': 150, 'epochs': 30, 'kernel': 0.001, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
276,2.931040604909261,0.10553399301440193,0.2570766607920329,0.025833364966215265,150,50,10,0.001,"{'batch_size': 150, 'epochs': 50, 'kernel': 10, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
215,2.6876824696858725,0.3990788223346584,0.26854928334554035,0.02633245044967236,150,20,10,1,"{'batch_size': 150, 'epochs': 20, 'kernel': 10, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
217,2.325593948364258,0.06625708242300207,0.2066808541615804,0.014744848439074185,150,20,20,2,"{'batch_size': 150, 'epochs': 20, 'kernel': 20, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
218,2.4460564454396567,0.29341916969263976,0.23700698216756186,0.025461467938832805,150,20,20,0.1,"{'batch_size': 150, 'epochs': 20, 'kernel': 20, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
219,2.5972790718078613,0.1401780277098028,0.2907145818074544,0.04952756857260691,150,20,20,1,"{'batch_size': 150, 'epochs': 20, 'kernel': 20, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
221,2.3335298697153726,0.04121198942184732,0.24175063769022623,0.012683475664777878,150,20,30,2,"{'batch_size': 150, 'epochs': 20, 'kernel': 30, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
222,2.4817959467569985,0.05409965794210374,0.24671379725138345,0.030986382508043784,150,20,30,0.1,"{'batch_size': 150, 'epochs': 20, 'kernel': 30, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
223,2.3172055085500083,0.061919583318401465,0.27095556259155273,0.033693438269341965,150,20,30,1,"{'batch_size': 150, 'epochs': 20, 'kernel': 30, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
254,3.2543749809265137,0.5308219085978222,0.3086651961008708,0.11975461713244233,150,30,30,0.1,"{'batch_size': 150, 'epochs': 30, 'kernel': 30, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
275,3.0328872203826904,0.2207639486695371,0.2384930451711019,0.009706057327961383,150,50,1,1,"{'batch_size': 150, 'epochs': 50, 'kernel': 1, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
169,3.9721333980560303,0.9475608100632537,0.31581830978393555,0.09836776095977326,100,50,0.01,2,"{'batch_size': 100, 'epochs': 50, 'kernel': 0.01, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
255,2.676910320917765,0.12339042382978598,0.29548199971516925,0.008063674844751458,150,30,30,1,"{'batch_size': 150, 'epochs': 30, 'kernel': 30, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
211,2.3957456747690835,0.14803599941609608,0.2502952416737874,0.0037593149300523022,150,20,1,1,"{'batch_size': 150, 'epochs': 20, 'kernel': 1, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
143,2.9504201412200928,0.27467196584042675,0.32625246047973633,0.04503268397929801,100,30,0.1,1,"{'batch_size': 100, 'epochs': 30, 'kernel': 0.1, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
165,3.8583121299743652,0.3586618651422741,0.3559706211090088,0.08659100162409374,100,50,0.001,2,"{'batch_size': 100, 'epochs': 50, 'kernel': 0.001, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
48,2.6557487646738687,0.1923244878824349,0.20606700579325357,0.010028896471912267,50,30,1,0.001,"{'batch_size': 50, 'epochs': 30, 'kernel': 1, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
49,3.1723570028940835,0.44470474660742204,0.2887941201527913,0.07867723743151134,50,30,1,2,"{'batch_size': 50, 'epochs': 30, 'kernel': 1, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
50,2.886702537536621,0.20443615490726416,0.264495849609375,0.06464595987492582,50,30,1,0.1,"{'batch_size': 50, 'epochs': 30, 'kernel': 1, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
51,2.1969659328460693,0.10011586327495656,0.2025283177693685,0.018131039723792416,50,30,1,1,"{'batch_size': 50, 'epochs': 30, 'kernel': 1, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
52,3.083897908528646,0.5368282998877235,0.23935810724894205,0.034613209602987555,50,30,10,0.001,"{'batch_size': 50, 'epochs': 30, 'kernel': 10, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
53,2.844712177912394,0.4217460579765938,0.27992701530456543,0.09174126763252405,50,30,10,2,"{'batch_size': 50, 'epochs': 30, 'kernel': 10, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
54,3.1655326684316,0.24300567469187703,0.3174835840861003,0.06877310149494355,50,30,10,0.1,"{'batch_size': 50, 'epochs': 30, 'kernel': 10, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
55,2.5684544245402017,0.27409627694126065,0.24766882260640463,0.03036252184613511,50,30,10,1,"{'batch_size': 50, 'epochs': 30, 'kernel': 10, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
56,3.0674604574839273,0.2675008014080757,0.31648945808410645,0.01673185305629166,50,30,20,0.001,"{'batch_size': 50, 'epochs': 30, 'kernel': 20, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
57,2.484018166859945,0.17742972039215593,0.29022423426310223,0.04103193153416988,50,30,20,2,"{'batch_size': 50, 'epochs': 30, 'kernel': 20, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
58,2.65921688079834,0.4715393533663594,0.25631388028462726,0.02955253689570494,50,30,20,0.1,"{'batch_size': 50, 'epochs': 30, 'kernel': 20, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
59,2.894261916478475,0.33004958888999086,0.289553960164388,0.023555371443139985,50,30,20,1,"{'batch_size': 50, 'epochs': 30, 'kernel': 20, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
60,4.697861194610596,1.2264795226213123,0.4480140209197998,0.09881702373314999,50,30,30,0.001,"{'batch_size': 50, 'epochs': 30, 'kernel': 30, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
61,3.9291115601857505,0.6164178034064552,0.36819783846537274,0.046437374944671324,50,30,30,2,"{'batch_size': 50, 'epochs': 30, 'kernel': 30, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
62,2.660349448521932,0.07804938633084021,0.35074011484781903,0.027215615539906052,50,30,30,0.1,"{'batch_size': 50, 'epochs': 30, 'kernel': 30, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
63,2.7154794534047446,0.07415306673624539,0.2919209798177083,0.05851541164744088,50,30,30,1,"{'batch_size': 50, 'epochs': 30, 'kernel': 30, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
71,4.101720253626506,0.3323911930723664,0.31897981961568195,0.03467264117471702,50,50,0.001,1,"{'batch_size': 50, 'epochs': 50, 'kernel': 0.001, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
73,3.561478932698568,0.08669113215699124,0.2506141662597656,0.009920491276294288,50,50,0.01,2,"{'batch_size': 50, 'epochs': 50, 'kernel': 0.01, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
75,3.8586317698160806,0.3464186031029567,0.27889490127563477,0.024072052583672007,50,50,0.01,1,"{'batch_size': 50, 'epochs': 50, 'kernel': 0.01, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
76,3.632305065790812,0.1767093625982047,0.28044430414835614,0.04757430879447576,50,50,0.1,0.001,"{'batch_size': 50, 'epochs': 50, 'kernel': 0.1, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
77,4.435021638870239,0.5528395266777927,0.32448093096415204,0.03702486209102137,50,50,0.1,2,"{'batch_size': 50, 'epochs': 50, 'kernel': 0.1, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
78,4.513965288798015,0.3652513692492939,0.30549001693725586,0.03344592718287829,50,50,0.1,0.1,"{'batch_size': 50, 'epochs': 50, 'kernel': 0.1, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
79,4.42756462097168,0.5062184836101575,0.31241615613301593,0.049187461253655224,50,50,0.1,1,"{'batch_size': 50, 'epochs': 50, 'kernel': 0.1, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
80,3.8777266343434653,0.5496828862376372,0.27131128311157227,0.004908106831887791,50,50,1,0.001,"{'batch_size': 50, 'epochs': 50, 'kernel': 1, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
81,4.103511730829875,0.34059699571292695,0.4307123025258382,0.21810702209599994,50,50,1,2,"{'batch_size': 50, 'epochs': 50, 'kernel': 1, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
47,2.4669089317321777,0.018258394985606944,0.21607295672098795,0.013523042939336254,50,30,0.1,1,"{'batch_size': 50, 'epochs': 30, 'kernel': 0.1, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
46,2.42860738436381,0.03363616160877847,0.20168089866638184,0.004785090382866301,50,30,0.1,0.1,"{'batch_size': 50, 'epochs': 30, 'kernel': 0.1, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
45,2.3730467160542807,0.07271421029635292,0.21050826708475748,0.02535392743387444,50,30,0.1,2,"{'batch_size': 50, 'epochs': 30, 'kernel': 0.1, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
44,2.330538272857666,0.03190162863820844,0.1972339948018392,0.020234252274703927,50,30,0.1,0.001,"{'batch_size': 50, 'epochs': 30, 'kernel': 0.1, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
7,1.4409642219543457,0.016421953484395718,0.14526748657226562,0.0026320796146787127,50,20,0.001,1,"{'batch_size': 50, 'epochs': 20, 'kernel': 0.001, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
9,1.4613714218139648,0.0042095841268478505,0.14926568667093912,0.0026400212196677018,50,20,0.01,2,"{'batch_size': 50, 'epochs': 20, 'kernel': 0.01, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
11,1.6443743705749512,0.11673636687069144,0.14095679918924967,0.0054222986126892525,50,20,0.01,1,"{'batch_size': 50, 'epochs': 20, 'kernel': 0.01, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
12,1.5138998826344807,0.022241799803718924,0.13863261540730795,0.004530277681148211,50,20,0.1,0.001,"{'batch_size': 50, 'epochs': 20, 'kernel': 0.1, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
13,1.4717387358347576,0.02963850935268759,0.16356325149536133,0.021894927413438698,50,20,0.1,2,"{'batch_size': 50, 'epochs': 20, 'kernel': 0.1, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
14,1.4760359128316243,0.011778026331373918,0.15991886456807455,0.017428673776304308,50,20,0.1,0.1,"{'batch_size': 50, 'epochs': 20, 'kernel': 0.1, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
15,1.5458439191182454,0.054697827959407384,0.13998198509216309,0.004005428850649446,50,20,0.1,1,"{'batch_size': 50, 'epochs': 20, 'kernel': 0.1, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
16,1.5588515599568684,0.016203951214247114,0.2563140392303467,0.15727638072751407,50,20,1,0.001,"{'batch_size': 50, 'epochs': 20, 'kernel': 1, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
17,1.592728058497111,0.031177060981790367,0.14328400293986002,0.006583731125975086,50,20,1,2,"{'batch_size': 50, 'epochs': 20, 'kernel': 1, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
18,1.5508522987365723,0.0074624457093163355,0.15525126457214355,0.016735660957125375,50,20,1,0.1,"{'batch_size': 50, 'epochs': 20, 'kernel': 1, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
19,1.704771916071574,0.12392181774422235,0.14695247014363608,0.006788649139350856,50,20,1,1,"{'batch_size': 50, 'epochs': 20, 'kernel': 1, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
20,1.558829625447591,0.006667143802834723,0.1499316692352295,0.005890067577310159,50,20,10,0.001,"{'batch_size': 50, 'epochs': 20, 'kernel': 10, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
82,3.7133564154307046,0.1136195182346313,0.2809116840362549,0.011086099076847506,50,50,1,0.1,"{'batch_size': 50, 'epochs': 50, 'kernel': 1, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
21,1.6196657021840413,0.036814901239514114,0.2613004843393962,0.1622083593906282,50,20,10,2,"{'batch_size': 50, 'epochs': 20, 'kernel': 10, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
23,1.5734513600667317,0.03143320918978312,0.15392128626505533,0.0075234372732383165,50,20,10,1,"{'batch_size': 50, 'epochs': 20, 'kernel': 10, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
